epoch,train_loss,train_accuracy,val_loss,val_accuracy
124,0.09022209376692772,0.99535,2.1025787591934204,0.5047
125,0.08750112690925597,0.995175,2.112847363948822,0.5034
126,0.08522312822937965,0.99585,2.1248751282691956,0.5037
127,0.08312385179400444,0.996025,2.1354084491729735,0.5029
128,0.08070976563692094,0.996525,2.141550064086914,0.5035
129,0.07845383452773094,0.99645,2.1500099539756774,0.5014
130,0.07644431704878807,0.9968,2.1624688625335695,0.5034
131,0.07454723844528198,0.99695,2.1687925815582276,0.5033
132,0.07278424452543258,0.9973,2.18219153881073,0.5005
133,0.0707455020904541,0.997525,2.185718560218811,0.5031
134,0.06894978734850883,0.997725,2.196404492855072,0.5039
135,0.067251910674572,0.997675,2.204756236076355,0.5028
136,0.06556135523915291,0.998025,2.214013695716858,0.5028
137,0.06409344962835312,0.998025,2.2199668884277344,0.5007
138,0.06238095453381538,0.99825,2.225652980804443,0.5043
139,0.06094955865144729,0.9984,2.232448935508728,0.5018
140,0.059445151275396346,0.998375,2.243047332763672,0.5024
141,0.057910142701864245,0.998575,2.249622130393982,0.5033
142,0.05653352504372597,0.9987,2.263008165359497,0.5011
143,0.05529968886077404,0.99885,2.2691978931427004,0.5021
144,0.05397264735102653,0.998925,2.2735466241836546,0.5024
145,0.052843449449539184,0.998875,2.283168578147888,0.5022
146,0.05153245685994625,0.9991,2.2995220899581907,0.5009
147,0.050439043155312537,0.99895,2.29574933052063,0.5031
148,0.049301740235090256,0.99915,2.3098013401031494,0.501
149,0.048139447325468064,0.999325,2.310063934326172,0.5021
150,0.04712873897254467,0.9992,2.3200247526168822,0.5034
151,0.04616987247169018,0.999425,2.328796887397766,0.5049
152,0.045138141772150996,0.99945,2.337454605102539,0.5024
153,0.044077766439318655,0.99955,2.339154100418091,0.5025
154,0.04331873444020748,0.9995,2.3476168155670165,0.5031
155,0.04225507514476776,0.999575,2.355742859840393,0.503
156,0.041555291041731834,0.999525,2.3615142822265627,0.5029
157,0.040686780413985255,0.999675,2.372722363471985,0.5029
158,0.039767749521136285,0.9996,2.3766541481018066,0.5024
159,0.039081824415922166,0.99965,2.384771704673767,0.5023
160,0.03828408454656601,0.99975,2.3942128896713255,0.5038
161,0.03753357287347317,0.999675,2.3924764156341554,0.5043
162,0.036820010033249854,0.999725,2.4037763118743896,0.5026
163,0.03611967156529427,0.99985,2.4099918365478517,0.5014
164,0.03544274124801159,0.99975,2.4166869163513183,0.5007
165,0.03470332995951176,0.9998,2.423678255081177,0.5011
166,0.03415320574641228,0.999825,2.43442280292511,0.5006
167,0.0335118999928236,0.9999,2.436940312385559,0.5013
168,0.03286142570674419,0.999925,2.4402751445770265,0.5033
169,0.03220594782829285,0.999875,2.449199104309082,0.5019
170,0.031687242266535756,1.0,2.4567387104034424,0.5019
171,0.03106520636677742,0.9999,2.4609488964080812,0.5031
172,0.03066873702406883,0.999925,2.4670557975769043,0.5026
173,0.03003487218916416,0.999875,2.4753498077392577,0.5016
174,0.029530548849701882,0.999975,2.481046772003174,0.5017
175,0.02906789781153202,0.99995,2.487680721282959,0.5026
176,0.028535007447004317,0.999925,2.4894073963165284,0.5018
177,0.028080572456121444,0.999925,2.4979816913604735,0.5024
178,0.027602866011857987,0.999975,2.502443480491638,0.5028
179,0.027125996075570584,0.99995,2.505050015449524,0.5034
180,0.026729643920063974,1.0,2.516372895240784,0.5008
181,0.026298883067071437,1.0,2.521178412437439,0.5035
182,0.02587494759708643,0.999975,2.5227242708206177,0.5025
183,0.02547844353467226,1.0,2.528528165817261,0.5023
184,0.025082103034853934,1.0,2.537027287483215,0.5028
185,0.02472148669064045,0.999975,2.536198091506958,0.5023
186,0.02431191166341305,1.0,2.5456350803375245,0.501
187,0.023936020576953886,1.0,2.5498146772384644,0.502
188,0.023564632152020933,1.0,2.5594481945037844,0.5022
189,0.023223341916501522,0.999975,2.5589625597000123,0.5038
190,0.022893218882381917,1.0,2.570223641395569,0.5021
191,0.022572756470739842,0.999975,2.575336241722107,0.5009
192,0.022249195130169392,1.0,2.5753555297851562,0.5036
193,0.021929083727300167,1.0,2.5820752143859864,0.5031
194,0.021579627452790736,1.0,2.5868103742599486,0.5014
195,0.021289296133816242,1.0,2.591274118423462,0.5011
196,0.021016429971158504,1.0,2.5982738971710204,0.5031
197,0.02074936511516571,1.0,2.6010205268859865,0.5027
198,0.020444622510671615,1.0,2.606365942955017,0.5032
199,0.020148412790894507,1.0,2.6099677085876465,0.5031
200,0.01992849662899971,1.0,2.6141199827194215,0.501
