epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.905934122657776,0.31935,1.7581691026687623,0.3678
2,1.708869820213318,0.38895,1.6590113162994384,0.3985
3,1.6433306659698486,0.411275,1.615487277507782,0.4217
4,1.600310110092163,0.42575,1.584042227268219,0.4364
5,1.5654844337463378,0.442025,1.5558634996414185,0.4419
6,1.5381935094833374,0.44925,1.5266889572143554,0.4565
7,1.5168800611495972,0.45575,1.507614552974701,0.4578
8,1.4955901874542237,0.463825,1.5164009094238282,0.4578
9,1.4827087829589845,0.469175,1.4771974802017211,0.4711
10,1.4661838537216187,0.472125,1.4830384492874145,0.4713
11,1.4516827981948852,0.48015,1.476379108428955,0.4736
12,1.4340137226104737,0.484775,1.4472588896751404,0.4857
13,1.42481290435791,0.48905,1.4377947449684143,0.4839
14,1.4114564722061158,0.495075,1.425151240825653,0.4925
15,1.4023810546875,0.4997,1.4224539756774903,0.4954
16,1.395427212524414,0.503075,1.4063794374465943,0.4976
17,1.3874185813903808,0.504375,1.4242080330848694,0.4922
18,1.3803105270385743,0.50805,1.4047932267189025,0.5002
19,1.3663554178237916,0.5133,1.3847461581230163,0.5029
20,1.3569172150611877,0.51355,1.3812742352485656,0.506
21,1.3470349617958068,0.519425,1.3707615613937378,0.5133
22,1.3417465126037598,0.51905,1.3786921501159668,0.506
23,1.3343989007949828,0.524675,1.3746342062950134,0.5075
24,1.3322604393959045,0.520975,1.3646670222282409,0.5129
25,1.316095551109314,0.529125,1.3774771809577941,0.5081
26,1.3160497049331665,0.527575,1.3513399243354798,0.5151
27,1.3053943906784058,0.53285,1.3620609521865845,0.5171
28,1.3021852314949036,0.532875,1.3454259872436523,0.521
29,1.2958031911849976,0.536625,1.347734844684601,0.5161
30,1.2911466833114624,0.541,1.3577884793281556,0.5207
31,1.282723000049591,0.54075,1.349525809288025,0.5173
32,1.279340864944458,0.543225,1.3278804898262024,0.5275
33,1.2726156387329102,0.54515,1.3298956990242004,0.5277
34,1.2693715025901795,0.54265,1.3157666206359864,0.5299
35,1.261046912574768,0.5459,1.317494547367096,0.5288
36,1.2577931044578552,0.54705,1.3162163734436034,0.5366
37,1.2540398582458496,0.550075,1.3154467821121216,0.5318
38,1.2443337607383729,0.555,1.3039092898368836,0.5354
39,1.244743287563324,0.55465,1.3127590537071228,0.5344
40,1.2371902227401734,0.557875,1.3080082774162292,0.533
41,1.2354810921669006,0.55795,1.295474934577942,0.5389
42,1.2281591235160827,0.55675,1.3113056302070618,0.5346
43,1.2275965461730958,0.56115,1.2929301977157592,0.5405
44,1.2205005957603454,0.563925,1.2860454082489015,0.5408
45,1.2196789573669433,0.5636,1.2895920991897583,0.5434
46,1.2130479892730712,0.564825,1.2811700224876403,0.5487
47,1.2087909056663513,0.568925,1.298015558719635,0.5374
48,1.2011238810539246,0.566975,1.2873411655426026,0.5424
49,1.2023864435195923,0.568125,1.2840351581573486,0.5464
50,1.1962003486633301,0.5716,1.2805292844772338,0.5404
51,1.1916280311584473,0.5732,1.2876266360282898,0.5441
52,1.1881583704948426,0.575525,1.2691346168518067,0.5501
53,1.1815281688690185,0.57845,1.289945900440216,0.5443
54,1.1842166626930237,0.5787,1.284346103668213,0.5447
55,1.1773235709190368,0.578475,1.267023742198944,0.545
56,1.1767895693778991,0.577925,1.2691303730010985,0.55
57,1.1680009741783142,0.582975,1.2754815220832825,0.5484
58,1.1683918928146362,0.5834,1.2737950086593628,0.5523
59,1.163092432308197,0.584725,1.2740651965141296,0.5478
60,1.1580256869316101,0.585425,1.2660807490348815,0.5519
61,1.1552950815200806,0.586375,1.2600894927978517,0.5539
62,1.1550793292045594,0.583325,1.2569440007209778,0.551
63,1.1502632359504699,0.589025,1.2622242331504823,0.5563
64,1.149422768688202,0.58925,1.2586518764495849,0.5561
65,1.1415433324813842,0.59115,1.2426498770713805,0.5614
66,1.1342339959144592,0.595375,1.2602664828300476,0.5517
67,1.137786492061615,0.592775,1.2406671643257141,0.5569
68,1.1317302955627442,0.593775,1.2470885515213013,0.5589
69,1.132059784412384,0.5954,1.2441763997077941,0.5608
70,1.1264661131858826,0.59705,1.241131103038788,0.5614
71,1.1240634511947631,0.59935,1.2578483462333678,0.5568
72,1.1184348752021789,0.59935,1.2588165879249573,0.5636
73,1.1200301808357238,0.599925,1.2423746228218078,0.5621
74,1.1083710237503053,0.603125,1.2362861514091492,0.5617
75,1.1117518739700318,0.601425,1.2472601294517518,0.5578
