epoch,train_loss,train_accuracy,val_loss,val_accuracy
161,0.0006015655849594622,1.0,3.4272684812545777,0.5284
162,0.0005961196110583842,1.0,3.431205892562866,0.528
163,0.0005914970674552023,1.0,3.4332593202590944,0.5277
164,0.0005867887317202985,1.0,3.436507296562195,0.5283
165,0.0005814445090014487,1.0,3.4395535230636596,0.5279
166,0.0005769603674765676,1.0,3.442836785316467,0.5274
167,0.00057207594467327,1.0,3.4445357084274293,0.5279
168,0.0005673207502812147,1.0,3.447915196418762,0.5276
169,0.0005624933467712253,1.0,3.451783800125122,0.5279
170,0.0005580911598633975,1.0,3.454228949546814,0.5279
171,0.0005536022128537297,1.0,3.4564710378646852,0.5277
172,0.0005493574761785566,1.0,3.459056544303894,0.5275
173,0.0005446626537013799,1.0,3.4630918502807617,0.5275
174,0.0005408465953543782,1.0,3.465318536758423,0.5278
175,0.0005368157630320638,1.0,3.46884708404541,0.5279
176,0.0005322111436165869,1.0,3.4698004007339476,0.5275
177,0.0005284607626497745,1.0,3.473848509788513,0.5272
178,0.0005241697061341256,1.0,3.4748561859130858,0.5277
179,0.0005202283428516239,1.0,3.4775505304336547,0.5284
180,0.0005162674996536225,1.0,3.4820377588272096,0.5276
181,0.0005126638947520405,1.0,3.4839025735855103,0.5281
182,0.0005085920296143741,1.0,3.485959267616272,0.5274
183,0.0005048560776282102,1.0,3.4897990465164184,0.5275
184,0.0005016524429665879,1.0,3.4924857378005982,0.5277
185,0.0004980030169244856,1.0,3.49240300655365,0.5271
186,0.000493786148307845,1.0,3.496726632118225,0.528
187,0.0004905356337316334,1.0,3.4987429857254027,0.5271
188,0.00048672786466777326,1.0,3.501927876472473,0.5281
189,0.00048314273874275386,1.0,3.503890633583069,0.5283
190,0.00048005898436531425,1.0,3.5074512720108033,0.528
191,0.0004766114154830575,1.0,3.509951424598694,0.5279
192,0.0004733567348215729,1.0,3.510966181755066,0.5275
193,0.0004700206581968814,1.0,3.5142218112945556,0.5271
194,0.000466534673422575,1.0,3.5182839155197145,0.5279
195,0.00046349847465753557,1.0,3.5189807653427123,0.5267
196,0.000460380073916167,1.0,3.5219974756240844,0.5281
197,0.00045732541386969385,1.0,3.5242084503173827,0.5274
198,0.0004539854263421148,1.0,3.526516246795654,0.5283
199,0.0004511237949831411,1.0,3.528774118423462,0.5276
200,0.00044807058037258686,1.0,3.531207633018494,0.5272
