epoch,train_loss,train_accuracy,val_loss,val_accuracy
86,1.3660918315887451,0.51295,1.4076979517936707,0.5028
87,1.3722433668136598,0.51135,1.395223569869995,0.5086
88,1.367384242630005,0.510125,1.4127358078956604,0.5046
89,1.3606331760406494,0.5157,1.3931252002716064,0.508
90,1.3646417202949523,0.51295,1.3948941111564637,0.5061
91,1.3581725914955138,0.517775,1.3924850702285767,0.5091
92,1.3615907633781432,0.5131,1.4034940719604492,0.5025
93,1.3578126779556274,0.518225,1.4067324638366698,0.4983
94,1.3540332597732545,0.521925,1.4031795382499694,0.5021
95,1.3537111911773683,0.519675,1.3854182362556458,0.512
96,1.3491011387825012,0.5198,1.397815465927124,0.5062
97,1.3486826166152954,0.520125,1.3929985880851745,0.5068
98,1.3513021068573,0.52195,1.376570427417755,0.5136
99,1.3478692052841186,0.519325,1.3927547693252564,0.5091
100,1.3456740309715272,0.522,1.379565215110779,0.5136
101,1.3454670330047607,0.5231,1.3814038157463073,0.5103
102,1.341705021095276,0.524025,1.3822451472282409,0.5121
103,1.3418419694900512,0.522675,1.3778560638427735,0.5135
104,1.3360088221549988,0.52555,1.36947021484375,0.5168
105,1.3348768119812011,0.524025,1.3821004629135132,0.5103
106,1.3349169290542602,0.5248,1.3779494524002076,0.5086
107,1.3316675239562987,0.52565,1.381067979335785,0.5149
108,1.334638078022003,0.526525,1.3771730661392212,0.507
109,1.3306428867340088,0.52745,1.3700483441352844,0.5125
110,1.3284778884887696,0.52585,1.376006805896759,0.5172
111,1.3237054934501649,0.5303,1.3730220317840576,0.5136
112,1.3311151124000549,0.525875,1.3721697926521301,0.5118
113,1.3237370872497558,0.529725,1.3742710947990417,0.5133
114,1.320846502685547,0.532925,1.3597016215324402,0.5203
115,1.3248593508720399,0.52855,1.3621484994888307,0.5167
116,1.3192743557929993,0.53095,1.352374005317688,0.5215
117,1.3165215184211732,0.53145,1.361082661151886,0.5171
118,1.3180927010536194,0.53135,1.3695284485816956,0.5143
119,1.3193393537521363,0.533075,1.3628658652305603,0.5154
120,1.3140517149925233,0.5301,1.3498485088348389,0.5201
121,1.3125959263801574,0.534875,1.3555127739906312,0.5146
122,1.309668151664734,0.536,1.3523298740386962,0.5191
123,1.310112787437439,0.535125,1.3674424171447754,0.5141
124,1.3123580862045288,0.535325,1.3557995200157165,0.5254
125,1.3095312671661377,0.532125,1.36514652967453,0.5182
126,1.3036619216918945,0.536625,1.3609790325164794,0.5193
127,1.3073763788223267,0.533075,1.3541285037994384,0.5201
128,1.299229760169983,0.538225,1.3532968044281006,0.5177
129,1.3013885419845581,0.537425,1.3404176950454711,0.527
130,1.3000946325302125,0.5408,1.3494683027267456,0.5233
131,1.302190163898468,0.53815,1.353910219669342,0.5201
132,1.30074881772995,0.5378,1.355312669277191,0.5203
133,1.2979851906776427,0.5373,1.3585174202919006,0.5255
134,1.29645542345047,0.538025,1.3459109902381896,0.5241
135,1.293430564880371,0.542325,1.341715109348297,0.5256
136,1.2917304898262023,0.539075,1.3449752569198608,0.524
137,1.2881230026245116,0.5422,1.33916836977005,0.5242
138,1.292435736846924,0.538325,1.3388506293296814,0.5289
139,1.2907121138572692,0.541275,1.3401364088058472,0.5232
140,1.291222572040558,0.540675,1.3303311347961426,0.5285
141,1.290496018409729,0.54385,1.338790512084961,0.5271
142,1.285620300769806,0.54205,1.3490460991859436,0.5229
143,1.2815659032821656,0.54305,1.3432552337646484,0.5248
144,1.2827955361366272,0.543575,1.3423288941383362,0.524
145,1.2784796989440919,0.54435,1.338663113117218,0.5256
146,1.2762731523513795,0.54555,1.3384050846099853,0.5265
147,1.281192313671112,0.542725,1.3422893643379212,0.5227
148,1.2814870379447938,0.541625,1.3399250626564025,0.5328
149,1.2754784868240356,0.546775,1.3307008743286133,0.5299
150,1.2769157437324523,0.544425,1.3274522304534913,0.5321
151,1.2712111824989318,0.54685,1.330535316467285,0.5308
152,1.2732959468841554,0.544975,1.3386837601661683,0.5278
153,1.273513005542755,0.5464,1.3464218616485595,0.5271
154,1.2664968690872191,0.549425,1.3289445042610168,0.53
155,1.265077461338043,0.549225,1.3228618621826171,0.5358
156,1.2670879667282104,0.547775,1.3231342077255248,0.53
157,1.2636950114250183,0.551025,1.3296921491622924,0.5325
158,1.2653111076354981,0.549625,1.312596356868744,0.54
159,1.2658390792846679,0.551375,1.318664312362671,0.5325
160,1.264010511112213,0.549775,1.332321548461914,0.5314
161,1.2642388451576232,0.55065,1.3283947467803956,0.5293
162,1.2615038284301758,0.5521,1.3184029698371886,0.5368
163,1.2581172298431396,0.552175,1.31758770942688,0.5378
164,1.261937592315674,0.551375,1.3238208293914795,0.5317
165,1.255326300430298,0.5517,1.3179916143417358,0.5352
166,1.2574312541007995,0.550875,1.3232451558113099,0.531
167,1.255074966430664,0.553675,1.325465989112854,0.5312
168,1.2561550538063049,0.5529,1.3091413497924804,0.5332
169,1.255811473941803,0.5526,1.3177188038825989,0.5354
170,1.2523576457977295,0.555,1.317553961277008,0.5349
171,1.2505531268119812,0.55495,1.307261347770691,0.5359
172,1.2478477375984192,0.554775,1.3215922832489013,0.5381
173,1.2428484395027162,0.558975,1.312718427181244,0.5364
174,1.2467114493370055,0.5568,1.320044481754303,0.5341
175,1.2461979465484618,0.555625,1.311032199859619,0.5384
176,1.2486550040245057,0.55595,1.3129996418952943,0.5344
177,1.2398939275741576,0.55945,1.3120631575584412,0.5349
178,1.2448486143112183,0.557575,1.3026057004928588,0.5397
179,1.2452738711357116,0.55715,1.3078548192977906,0.5381
180,1.2397039554595948,0.560525,1.3013309240341187,0.5394
181,1.2389022307395936,0.55895,1.307206916809082,0.5372
182,1.2385149518966674,0.556975,1.3129519462585448,0.542
183,1.2423042272567748,0.558425,1.3010828971862793,0.542
184,1.2388698307037354,0.558875,1.3064244151115418,0.5377
185,1.2360481159210206,0.560175,1.299444043636322,0.5403
186,1.2418523592948914,0.55935,1.301455593109131,0.5351
187,1.2286679742813111,0.565025,1.3054375052452087,0.5399
188,1.2365228512763977,0.55985,1.2987455129623413,0.5401
189,1.2274592034339904,0.562075,1.2980696320533753,0.5454
190,1.2334411545753479,0.559675,1.3027594566345215,0.5355
191,1.2296646448135375,0.56395,1.2990519404411316,0.5355
192,1.2323646433830262,0.56165,1.2982510447502136,0.5425
193,1.228131131362915,0.561925,1.291306972503662,0.54
194,1.2232423363685607,0.566875,1.2967138528823852,0.5458
195,1.2270942903518676,0.562475,1.3008946657180787,0.5373
196,1.2259098003387452,0.5647,1.2970997095108032,0.5449
197,1.2285180160522462,0.565075,1.2993894934654235,0.5402
198,1.22728077917099,0.56575,1.290640640258789,0.5456
199,1.223635072517395,0.5671,1.2888711929321288,0.5434
200,1.223114318370819,0.56575,1.3005860686302184,0.5419
