epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.8131638776779175,0.359375,1.6546286344528198,0.4148
2,1.5405387231826781,0.459675,1.5693402290344238,0.4495
3,1.416895104408264,0.507075,1.52780579328537,0.4579
4,1.320672956752777,0.5443,1.4776688814163208,0.4868
5,1.2389909785270692,0.57365,1.473590648174286,0.4867
6,1.1628452467918395,0.603125,1.4517621874809266,0.4985
7,1.0943001335144042,0.630825,1.440828812122345,0.5024
8,1.0259693551063538,0.659125,1.4406959176063538,0.5035
9,0.9612185942649841,0.679975,1.4350845456123351,0.5124
10,0.8999216844558716,0.703275,1.44237459897995,0.5123
11,0.8373627327919007,0.728875,1.4425201892852784,0.5168
12,0.7801326303482056,0.75225,1.445897376537323,0.5133
13,0.7225623420715332,0.77405,1.4986922860145568,0.5068
14,0.6664455156326294,0.79485,1.501338577270508,0.5171
15,0.6097120208263397,0.8185,1.5134409546852112,0.5148
16,0.5594225740432739,0.835575,1.544469916820526,0.5129
17,0.5098399014949798,0.852375,1.5728944897651673,0.5132
18,0.46255291299819945,0.8718,1.5969657897949219,0.5154
19,0.41732600054740904,0.889875,1.6053882837295532,0.5178
20,0.37622457132339476,0.9035,1.6832344651222229,0.5136
21,0.33613648374080657,0.9189,1.6955883383750916,0.5108
22,0.30028744535446167,0.928775,1.731472659111023,0.5118
23,0.267467226099968,0.9404,1.7614588022232056,0.5157
24,0.23513558024168016,0.952,1.8040578603744506,0.5149
25,0.2071953578233719,0.960475,1.8337183237075805,0.5117
26,0.18269314603805542,0.96835,1.8676025152206421,0.5187
27,0.1586478728532791,0.974975,1.924141800403595,0.5119
28,0.13938004729747772,0.97995,1.9709017157554627,0.5114
29,0.12331401259303093,0.983875,2.0102031230926514,0.514
30,0.11077762464880943,0.985925,2.050262951850891,0.5134
31,0.09484426303505898,0.9899,2.062090075016022,0.5148
32,0.0833235616505146,0.9926,2.1088795185089113,0.5187
33,0.07544179316163063,0.993275,2.1607672929763795,0.5127
34,0.06314083493351937,0.995825,2.164093554019928,0.5176
35,0.05573942565619946,0.9968,2.2106611728668213,0.5164
36,0.049791146898269655,0.997625,2.2270060896873476,0.5125
37,0.04340306070148945,0.998375,2.25103600025177,0.5164
38,0.039677940848469734,0.99855,2.2801600456237794,0.5171
39,0.03586874070614576,0.99905,2.3158056020736693,0.5125
40,0.032256145709753034,0.999375,2.350922703742981,0.5139
41,0.029599646058678628,0.999325,2.366646981239319,0.515
42,0.026507017673552038,0.999475,2.412256956100464,0.5138
43,0.02427211001813412,0.999775,2.414475440979004,0.5179
44,0.022106881062686445,0.999825,2.434894490242004,0.5192
45,0.02041223227083683,0.99985,2.4571481943130493,0.5194
46,0.019189832654595375,0.99985,2.473117208480835,0.5175
47,0.018151924036443234,0.999775,2.4893389701843263,0.516
48,0.016640709221363067,0.999925,2.508652591705322,0.5153
49,0.0158477889880538,0.99985,2.5232193946838377,0.5166
50,0.01472808478847146,0.999925,2.550718665122986,0.5178
51,0.013729565712809562,1.0,2.5610907077789307,0.5206
52,0.013030599956214427,1.0,2.580602741241455,0.5158
53,0.012463286723196507,0.99995,2.594754433631897,0.5158
54,0.011904466825723648,1.0,2.6088135480880736,0.5171
55,0.011240824278444052,1.0,2.6378972053527834,0.5167
56,0.010749648732692003,1.0,2.642440414428711,0.5165
57,0.010240653693675996,1.0,2.6590813398361206,0.517
58,0.009940125142037869,1.0,2.6720954179763794,0.5178
59,0.009413682463020087,1.0,2.684985637664795,0.519
60,0.009034169861674308,1.0,2.697824478149414,0.5178
61,0.008840777472406625,0.999975,2.717249298095703,0.5182
62,0.008439153054356574,1.0,2.7185981273651123,0.5176
63,0.008102657955139876,1.0,2.7358128309249876,0.5174
64,0.007785872863978148,1.0,2.742376112937927,0.5188
65,0.0075115334264934065,1.0,2.7580215454101564,0.5187
66,0.0072811174921691415,1.0,2.767294406890869,0.5181
67,0.0070175908595323565,1.0,2.7797770738601684,0.5193
68,0.006790565927326679,1.0,2.7874431133270265,0.518
69,0.006612321780622005,1.0,2.8001953840255736,0.5154
70,0.006420429562404752,1.0,2.8055063486099243,0.5162
71,0.006197323164716363,1.0,2.818769025802612,0.5209
72,0.00602681050002575,1.0,2.828720211982727,0.5175
73,0.005861580163612962,1.0,2.8404445171356203,0.5181
74,0.005702576387673616,1.0,2.8528220415115357,0.5159
75,0.005530021332204342,1.0,2.8560479164123533,0.517
76,0.005410478742420673,1.0,2.869683790206909,0.5171
77,0.005268362748995423,1.0,2.8764111280441282,0.5178
78,0.005116615860164165,1.0,2.8874024629592894,0.5186
79,0.004979714148119092,1.0,2.8937274694442747,0.5191
80,0.004866201034560799,1.0,2.9048702478408814,0.5186
81,0.004749729592353105,1.0,2.910989999771118,0.5185
82,0.004630426915362478,1.0,2.9212427139282227,0.5188
83,0.004531123717129231,1.0,2.928393769264221,0.5179
84,0.004425650342181325,1.0,2.9338446140289305,0.518
85,0.004339634211733937,1.0,2.9425735235214234,0.5183
86,0.004236740367114544,1.0,2.951164388656616,0.5177
87,0.004144565485045314,1.0,2.9590532779693604,0.5183
88,0.004071296501159668,1.0,2.9642492055892946,0.5179
89,0.003969027266278863,1.0,2.9708452939987184,0.5181
90,0.0038967905912548305,1.0,2.9773576736450194,0.5195
91,0.0038166940160095694,1.0,2.9858866214752195,0.5182
92,0.003734884274378419,1.0,2.995927166938782,0.518
93,0.003665173579007387,1.0,3.001458501815796,0.518
94,0.003584626262634993,1.0,3.006251072883606,0.5183
95,0.003525029482319951,1.0,3.0145115852355957,0.5186
96,0.003453971803188324,1.0,3.021950364112854,0.5183
97,0.003392888731136918,1.0,3.026507759094238,0.5192
98,0.0033335384111851454,1.0,3.0343333005905153,0.5179
