epoch,train_loss,train_accuracy,val_loss,val_accuracy
54,1.1015678129196167,0.605075,1.2628418326377868,0.5559
55,1.0918439348220825,0.606525,1.243608331680298,0.5632
56,1.0974999260902405,0.60505,1.2614503026008606,0.5561
57,1.0857695978164672,0.6124,1.253196108341217,0.5551
58,1.0848101593971253,0.608875,1.2531429409980774,0.5614
59,1.0773275344848632,0.6112,1.2633013725280762,0.5642
60,1.0709373488426208,0.6152,1.2418373823165894,0.5632
61,1.070411141014099,0.61325,1.2557901978492736,0.5623
62,1.067187241077423,0.616625,1.252492094039917,0.5626
63,1.0586038125991821,0.62095,1.2625691890716553,0.5598
64,1.0587420170783997,0.6193,1.2498295783996582,0.5624
65,1.0500487572669983,0.62255,1.2593719720840455,0.5579
66,1.0372117790222168,0.62725,1.2506095051765442,0.5627
67,1.0443599528312684,0.6273,1.221089231967926,0.5737
68,1.0343230528831482,0.62635,1.2538663268089294,0.5648
69,1.0318307638168336,0.6308,1.2473420023918151,0.5627
70,1.031301037120819,0.62935,1.247559869289398,0.5682
71,1.025329833984375,0.6321,1.2502479076385498,0.5645
72,1.0195441850662232,0.635925,1.2584638237953185,0.5643
73,1.0222179169654846,0.6314,1.2473243951797486,0.564
74,1.0084309138298035,0.6361,1.2405041813850404,0.5734
75,1.0061387580871581,0.634025,1.2599262475967408,0.5614
76,1.0016926487922668,0.637875,1.2626651048660278,0.5653
77,1.001873935508728,0.641725,1.2500916957855224,0.5721
78,0.9983173334121704,0.6413,1.2494148135185241,0.569
79,0.9902361868858337,0.644225,1.2421011924743652,0.5731
80,0.9904098990440369,0.64665,1.2493518590927124,0.5759
81,0.984389771938324,0.64565,1.2484907746315002,0.573
82,0.9794981631278992,0.64645,1.2451947569847106,0.5717
83,0.973833545589447,0.64945,1.2433425545692445,0.5745
84,0.9709722922325135,0.650525,1.2461138844490052,0.5763
85,0.9713544989585876,0.64815,1.2600638031959535,0.5745
86,0.9643779443740845,0.653675,1.2606715440750123,0.5774
87,0.9614648165702819,0.654225,1.2573575854301453,0.5755
88,0.9510820132255554,0.658225,1.2452884793281556,0.576
89,0.9508342896461487,0.658575,1.2461787343025208,0.5748
90,0.9510125576019287,0.65625,1.2484844088554383,0.5713
91,0.9450020481109619,0.660075,1.250605535507202,0.5731
92,0.9421729620933532,0.65875,1.261710560321808,0.5756
93,0.9323542537689209,0.66535,1.247881543636322,0.5801
94,0.9364591906547547,0.6629,1.2588202118873597,0.573
95,0.9306602853775024,0.6635,1.239331889152527,0.5851
96,0.9340410037994384,0.663225,1.2644013166427612,0.5729
97,0.9206582218170166,0.6694,1.2584010004997253,0.5782
98,0.9165653600215912,0.66975,1.2672046422958374,0.5765
99,0.90867629404068,0.67145,1.259548282623291,0.5814
100,0.9122916951656341,0.672525,1.2479390859603883,0.5811
101,0.9032258018493652,0.674175,1.2779661536216735,0.5753
102,0.8986845616340637,0.678425,1.250847327709198,0.5829
103,0.8992088291168213,0.675275,1.2588318586349487,0.5743
104,0.8890841572761535,0.678125,1.2505180716514588,0.5785
105,0.8867842803001403,0.681475,1.280748689174652,0.5756
106,0.886037885761261,0.68255,1.2836073637008667,0.5735
107,0.8849869965553284,0.6805,1.2832983374595641,0.5721
108,0.8802661472320557,0.683275,1.2799559354782104,0.5773
109,0.8759744982719422,0.684075,1.2824689865112304,0.5754
110,0.8746095203399659,0.68455,1.2694016575813294,0.5782
111,0.873980877494812,0.68385,1.2842847466468812,0.5732
112,0.8662785399913788,0.686825,1.294507336616516,0.5723
113,0.861425891494751,0.690125,1.2803322434425355,0.5811
114,0.8591988829612732,0.6906,1.2971214175224304,0.5734
115,0.8610013838768006,0.68755,1.2802734375,0.5778
116,0.8524871077537537,0.690175,1.2581139087677002,0.5871
117,0.8490967832565307,0.6907,1.2894243121147155,0.573
118,0.8406279424190521,0.695325,1.294784390926361,0.574
119,0.8494460605621338,0.69385,1.2940211653709413,0.5783
120,0.8336993702888489,0.6986,1.299954605102539,0.5762
121,0.835759052658081,0.69825,1.291545569896698,0.5852
122,0.8319465728759765,0.698725,1.2842868089675903,0.5734
123,0.8274502668380738,0.699525,1.2963704347610474,0.579
124,0.8319958587646484,0.700125,1.2866418480873107,0.5814
125,0.8198525553703309,0.7022,1.3117209792137146,0.5874
126,0.816140873003006,0.704375,1.300049936771393,0.578
127,0.8181318192481994,0.703525,1.3044752955436707,0.5782
128,0.8117003564834595,0.706825,1.311982476711273,0.5783
129,0.8135329034805298,0.70575,1.3046587586402894,0.5807
130,0.8031219146251678,0.710425,1.3112388968467712,0.5791
131,0.798628946685791,0.709125,1.357720148563385,0.576
132,0.7992242663383484,0.711225,1.3183090209960937,0.5811
133,0.7910186571598053,0.714025,1.3116683959960938,0.5794
134,0.7866145475387574,0.718375,1.3178545475006103,0.5852
135,0.7930544564723968,0.713125,1.3149506449699402,0.5878
136,0.7899800212860107,0.715725,1.3317477345466613,0.576
137,0.7816956083297729,0.717575,1.311974787712097,0.5821
138,0.7815057372570038,0.7172,1.3167723417282104,0.5873
139,0.7790931609630585,0.71805,1.341284191608429,0.5814
140,0.7732970986366272,0.718825,1.3122297406196595,0.5749
141,0.7716941867351532,0.72085,1.3080918312072753,0.5874
142,0.7651456147670745,0.722375,1.3586770176887513,0.5797
143,0.7643908408641815,0.7231,1.3325417518615723,0.5828
144,0.7628115305900574,0.72385,1.3526309370994567,0.5845
145,0.7578094131469727,0.7272,1.3602721214294433,0.5813
146,0.7547386395931244,0.728025,1.360167396068573,0.58
147,0.7558287409305573,0.730125,1.3330375790596007,0.5851
148,0.7448129719734192,0.733325,1.341036319732666,0.5867
149,0.7418745133876801,0.7333,1.3723357677459718,0.5801
150,0.7417783637523652,0.7306,1.3826009273529052,0.5767
151,0.7376582430839539,0.73235,1.3851871371269227,0.5754
152,0.7298286568164826,0.734975,1.3629289507865905,0.5755
153,0.7316413559436798,0.734375,1.3918286204338073,0.5795
154,0.7314483650684357,0.735825,1.38512864112854,0.581
155,0.7237672324180603,0.73735,1.3534587979316712,0.5868
156,0.7160978661537171,0.742225,1.3694848895072937,0.5793
157,0.7172509562015533,0.74055,1.4062871217727662,0.5755
158,0.7089248705387116,0.74385,1.3795211672782899,0.589
159,0.7020733085632325,0.7475,1.3883146166801452,0.5789
160,0.7058724750518799,0.7437,1.387650716304779,0.5739
161,0.7067950615882873,0.744075,1.411122977733612,0.5773
162,0.7043908919811249,0.74215,1.3669265270233155,0.5812
163,0.7036283022403717,0.746,1.4092988610267638,0.5826
164,0.6978300943374633,0.745625,1.3987106323242187,0.5792
165,0.6970158732414246,0.746725,1.393545114994049,0.5868
166,0.6865541459560395,0.75315,1.4274579763412476,0.5711
167,0.6806122502326966,0.753975,1.4472776889801025,0.5752
168,0.6818264391899109,0.7533,1.442548155784607,0.5749
169,0.6788647885322571,0.7541,1.4273042678833008,0.5835
170,0.675820038986206,0.7547,1.4113462448120118,0.5821
171,0.6671100617885589,0.7599,1.417213499546051,0.5815
172,0.6672440065383911,0.7577,1.4367085933685302,0.5803
173,0.6704079216480255,0.7564,1.4464561581611632,0.5814
174,0.6719174261093139,0.757225,1.42211834192276,0.5818
175,0.6654974593162537,0.758075,1.452444076538086,0.5754
176,0.6602686011314393,0.761775,1.4367893934249878,0.5804
177,0.6574126282691956,0.764475,1.4336763620376587,0.582
178,0.6536548066139222,0.761625,1.4480156183242798,0.5874
179,0.6530369091033935,0.76365,1.4434592962265014,0.5786
180,0.6532916117191314,0.763175,1.4508721351623535,0.5825
181,0.6385839398384094,0.769425,1.4607804536819458,0.5762
182,0.6448688779830932,0.767125,1.455719530582428,0.5783
183,0.6454139454841614,0.7638,1.4773814916610717,0.5786
184,0.6406231108188629,0.767075,1.4578300595283509,0.5768
185,0.6356689801692963,0.76865,1.4718340039253235,0.5781
186,0.6434433207511902,0.765675,1.4643221139907836,0.5804
187,0.6285747350692749,0.772775,1.4688082695007325,0.581
188,0.6267033732891083,0.774625,1.4753552794456481,0.5867
189,0.6205342761993409,0.773875,1.5013108849525452,0.5784
190,0.6260181692600251,0.77375,1.487340247631073,0.5765
191,0.6206867002010346,0.7761,1.504691231250763,0.5872
192,0.6228401757240295,0.776,1.498775315284729,0.5822
193,0.6185268723487855,0.77535,1.4797527074813843,0.5794
194,0.6154305703639984,0.7743,1.4965392708778382,0.5839
195,0.6189485109329224,0.776875,1.5292756319046021,0.5781
196,0.6088381984710693,0.780125,1.5071510314941405,0.5809
197,0.60536683883667,0.7804,1.5026962161064148,0.586
198,0.5997418786048889,0.785025,1.514515483379364,0.5828
199,0.6056780125141144,0.778275,1.4990296959877014,0.5849
200,0.5985528532028198,0.784625,1.5442653059959413,0.5712
